1,1984110906,0.0,0.0,20
1,1984110912,0.39999999999999947,-1.0,20
1,1984110918,0.7999999999999998,-2.1000000000000085,25
1,1984111000,1.1000000000000005,-3.200000000000003,25
1,1984111006,1.2999999999999998,-4.300000000000011,30
1,1984111012,1.3999999999999995,-5.5,30
1,1984111018,1.6000000000000005,-6.700000000000003,35
1,1984111100,1.7999999999999998,-7.900000000000006,40
1,1984111106,2.1000000000000005,-9.0,45
1,1984111112,2.3,-10.100000000000009,45
1,1984111118,2.6000000000000005,-11.200000000000003,45
1,1984111200,2.8999999999999995,-12.400000000000006,45
1,1984111206,3.3,-13.600000000000009,45
1,1984111212,3.6000000000000005,-14.900000000000006,45
1,1984111218,3.8,-16.30000000000001,45
1,1984111300,4.1000000000000005,-18.10000000000001,45
1,1984111306,4.499999999999999,-19.900000000000006,40
1,1984111312,4.999999999999999,-21.60000000000001,40
1,1984111318,5.499999999999999,-23.200000000000003,35
1,1984111400,5.999999999999999,-24.500000000000007,30
1,1984111406,6.3999999999999995,-25.500000000000007,30
1,1984111412,6.8,-26.400000000000006,30
1,1984111418,7.2,-27.200000000000003,30
1,1984111500,7.499999999999999,-27.900000000000006,30
1,1984111506,7.8999999999999995,-28.500000000000007,30
1,1984111512,8.400000000000002,-29.000000000000007,30
1,1984111518,9.0,-29.500000000000007,25
1,1984111600,9.5,-29.900000000000006,25
1,1984111606,10.0,-30.300000000000004,25
1,1984111612,10.400000000000002,-30.60000000000001,25
1,1984111618,10.8,-31.000000000000007,25
1,1984111700,11.100000000000001,-31.300000000000004,25
1,1984111706,11.3,-31.700000000000003,25
2,1984120206,0.0,0.0,25
2,1984120212,0.6000000000000014,-0.5,25
2,1984120218,1.200000000000001,-1.0999999999999943,30
2,1984120300,1.8000000000000007,-1.7999999999999972,35
2,1984120306,2.4000000000000004,-2.6999999999999886,40
2,1984120312,3.0,-3.799999999999997,40
2,1984120318,3.6000000000000014,-4.8999999999999915,45
2,1984120400,3.9000000000000004,-5.8999999999999915,45
