420,2006011106,0.0,0.0,15
420,2006011112,0.5,0.9000000000000057,15
420,2006011118,1.0999999999999996,1.700000000000017,20
420,2006011200,1.5999999999999996,2.700000000000017,25
420,2006011206,2.0,4.099999999999994,25
420,2006011212,2.5999999999999996,5.900000000000006,30
420,2006011218,3.1999999999999993,7.800000000000011,30
420,2006011300,4.300000000000001,9.0,35
420,2006011306,5.600000000000001,10.200000000000017,40
420,2006011312,8.0,11.5,40
420,2006011318,10.8,12.5,35
420,2006011400,14.2,13.599999999999994,35
420,2006011406,18.5,15.099999999999994,35
421,2006011312,0.0,0.0,25
421,2006011318,1.4000000000000004,0.5999999999999943,35
421,2006011400,2.8999999999999986,1.0999999999999943,50
421,2006011406,4.5,1.5,55
421,2006011406,4.5,1.5,55
421,2006011412,6.699999999999999,1.8000000000000114,60
421,2006011412,6.699999999999999,1.8000000000000114,60
421,2006011418,8.899999999999999,2.6999999999999886,60
421,2006011418,8.899999999999999,2.6999999999999886,60
421,2006011500,10.7,3.3000000000000114,55
421,2006011500,10.7,3.3000000000000114,55
421,2006011506,12.7,4.599999999999994,35
422,2006012700,0.0,0.0,15
422,2006012706,-0.10000000000000142,0.5999999999999943,20
422,2006012712,-0.1999999999999993,1.1999999999999886,25
422,2006012718,-0.3999999999999986,1.799999999999983,25
422,2006012800,-0.6999999999999993,2.5999999999999943,30
422,2006012806,-1.0,3.6999999999999886,40
422,2006012812,-1.6999999999999993,4.799999999999983,40
422,2006012818,-1.3999999999999986,6.199999999999989,45
422,2006012900,-1.6999999999999993,7.199999999999989,50
422,2006012900,-1.6999999999999993,7.199999999999989,50
422,2006012906,-1.8999999999999986,8.299999999999983,55
422,2006012906,-1.8999999999999986,8.299999999999983,55
422,2006012912,-2.0,9.5,55
422,2006012912,-2.0,9.5,55
422,2006012918,-1.8999999999999986,11.099999999999994,65
422,2006012918,-1.8999999999999986,11.099999999999994,65
422,2006012918,-1.8999999999999986,11.099999999999994,65
422,2006013000,-1.1999999999999993,12.799999999999983,65
422,2006013000,-1.1999999999999993,12.799999999999983,65
422,2006013000,-1.1999999999999993,12.799999999999983,65
422,2006013006,-0.5,14.299999999999983,65
422,2006013006,-0.5,14.299999999999983,65
422,2006013006,-0.5,14.299999999999983,65
422,2006013012,0.10000000000000142,16.099999999999994,70
422,2006013012,0.10000000000000142,16.099999999999994,70
422,2006013012,0.10000000000000142,16.099999999999994,70
422,2006013018,1.0,18.19999999999999,80
422,2006013018,1.0,18.19999999999999,80
422,2006013018,1.0,18.19999999999999,80
422,2006013100,2.3999999999999986,19.799999999999983,75
422,2006013100,2.3999999999999986,19.799999999999983,75
422,2006013100,2.3999999999999986,19.799999999999983,75
422,2006013106,3.6999999999999993,21.5,65
422,2006013106,3.6999999999999993,21.5,65
422,2006013112,5.0,23.19999999999999,60
422,2006013112,5.0,23.19999999999999,60
422,2006013118,6.300000000000001,24.900000000000006,50
422,2006020100,8.3,26.299999999999983,45
422,2006020106,11.0,27.19999999999999,35
422,2006020112,12.8,27.5,35
422,2006020118,13.3,26.900000000000006,30
422,2006020200,13.0,26.400000000000006,30
422,2006020206,12.7,25.900000000000006,25
422,2006020212,11.600000000000001,25.599999999999994,20
422,2006020218,10.8,25.099999999999994,20
423,2006021018,0.0,0.0,25
423,2006021100,0.6999999999999993,0.5,30
423,2006021106,1.5999999999999996,0.6000000000000227,30
423,2006021112,2.299999999999999,-0.09999999999999432,35
423,2006021118,2.799999999999999,-0.6999999999999886,40
423,2006021200,3.0999999999999996,-1.0999999999999943,45
423,2006021206,3.299999999999999,-1.5999999999999943,50
423,2006021206,3.299999999999999,-1.5999999999999943,50
423,2006021212,3.799999999999999,-1.799999999999983,60
423,2006021212,3.799999999999999,-1.799999999999983,60
423,2006021218,4.499999999999998,-1.8999999999999773,65
423,2006021218,4.499999999999998,-1.8999999999999773,65
423,2006021300,5.200000000000001,-1.8999999999999773,65
423,2006021300,5.200000000000001,-1.8999999999999773,65
423,2006021306,5.999999999999998,-2.0999999999999943,70
423,2006021306,5.999999999999998,-2.0999999999999943,70
423,2006021306,5.999999999999998,-2.0999999999999943,70
423,2006021312,6.700000000000001,-2.0,75
423,2006021312,6.700000000000001,-2.0,75
423,2006021312,6.700000000000001,-2.0,75
423,2006021318,7.299999999999999,-1.6999999999999886,75
423,2006021318,7.299999999999999,-1.6999999999999886,75
423,2006021318,7.299999999999999,-1.6999999999999886,75
423,2006021400,7.9,-1.3999999999999773,75
